corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits
FLAT,0.5,16,2,0.0003,182016,5104542,48215,578580,8.062049932210595,,1193.228759765625,14318.7451171875,29179.456738337634,0.0003,4.947450637817383,17.656795501708984,b2ce10ecdabd,65acc6d19318,8.196681883071735,12.559312220835686,0.0249922223374468,1,M,7993152,9586944,0.001791376557982,0.0014935672011005,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.308225,3.08801435559988
FLAT,0.5,16,2,0.0003,411008,11527477,150761,1809132,11.459259463038444,,347.193115234375,4166.3173828125,11505.66098221984,0.0002,5.068313121795654,37.35499882698059,b2ce10ecdabd,65acc6d19318,11.529313314695358,12.130662441205978,0.0025470778251669,1,M,7993152,9586944,0.0005212358507397,0.0004345824261425,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.06999,10.867047583580018
FLAT,0.5,16,2,0.0003,928256,26034033,399243,4790916,11.536416256246566,,265.528564453125,3186.3427734375,27483.02769847236,0.0004,5.08910083770752,80.57272672653198,b2ce10ecdabd,65acc6d19318,11.714578467082978,12.09883134021759,0.000909220700175,1,M,7993152,9586944,0.0003986340774499,0.000332362718864,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.022235,11.14908867931366
FLAT,0.5,16,2,0.0003,2096512,58800742,642735,7712820,11.231034765069484,,1619.082275390625,19428.9873046875,125712.82641702532,0.0003,5.1006927490234375,175.6575062274933,b2ce10ecdabd,65acc6d19318,11.444965439593792,12.215005967473983,0.0027631916730845,1,M,7993152,9586944,0.0024307040957919,0.0020266090325225,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.023955,10.855575458049774
FLAT,0.5,16,2,0.0003,4735360,132815534,847701,10172412,9.434264545344114,,43597.04174804688,523164.5009765625,718316.4194089286,0.0,5.056281089782715,384.48789501190186,b2ce10ecdabd,65acc6d19318,9.733999250235556,12.415594664549827,0.0516738802950568,1,M,7993152,9586944,0.0654515891824104,0.0545705180896605,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.2124,9.195941388368606
FLAT,0.5,16,2,0.0003,10696192,300002541,967830,11613960,7.148722317736074,,116662.71337890624,1399952.560546875,1471513.7637107004,0.0004,5.000507831573486,849.9215989112854,b2ce10ecdabd,65acc6d19318,7.317421051127202,12.672402579545976,0.1207846419309176,1,M,7993152,9586944,0.1751439933266469,0.1460269884278947,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.48777,6.966516995251179
FLAT,0.5,16,1,0.0003,35712,1002054,16528,198336,11.7371945095253,,7.96484375,95.578125,1931.6499468696595,0.00015,5.101383686065674,3.8906984329223633,b2ce10ecdabd,732f622feaf1,11.76767851243496,12.303558380365372,0.0007260406582768,1,M,7993152,9586944,1.1957501246066632e-05,9.969613361671872e-06,,,,,,,,300000000,,FLAT,300,1.1174214588e-05,11878.0,0.002245,11.155199156761167
FLAT,0.5,16,1,0.0003,80640,2262035,28598,343176,10.620683183250428,,35.01806640625,420.216796875,9706.851898074532,0.0002,5.039382457733154,8.427422285079956,b2ce10ecdabd,732f622feaf1,10.704324789953231,12.588138763189315,0.0014686341702216,1,M,7993152,9586944,5.257210132811187e-05,4.383219479273061e-05,,,,,,,,300000000,,FLAT,300,1.1174214588e-05,11878.0,0.0121,8.505276672363282
FLAT,0.5,16,1,0.0003,182016,5105143,48504,582048,8.143084002159089,,1164.158203125,13969.8984375,28125.133346234277,0.0001,4.947791576385498,17.359681367874146,b2ce10ecdabd,732f622feaf1,8.279511668504998,12.553686053729058,0.0242454230578921,1,M,7993152,9586944,0.0017477333644474,0.0014571795180507,,,,,,,,300000000,,FLAT,300,1.1174214588e-05,11878.0,0.305075,3.24175268343091
FLAT,0.5,16,1,0.0003,410880,11524536,100625,1207500,5.375044701592177,,7074.433349609375,84893.2001953125,123001.76957586408,5e-05,5.0467209815979,36.553956747055054,b2ce10ecdabd,732f622feaf1,5.555240537125152,12.522961064648628,0.0705490683229813,1,M,7993152,9586944,0.0106207413790345,0.0088550846020705,,,,,,,,300000000,,FLAT,300,1.1174214588e-05,11878.0,0.59754,0.9081329323500394
