docs,tokens,step,weights,probe_acc,run,model_size,setting,corpus_type,level,seed,budget_mult,docs_since_window
8770048,245979149,68516,main,0.0485,RAW_seed2_M_wd0_lr3,M,wd0_lr3,RAW,RAW,2,1,4500048
9270016,260002216,72422,main,0.039,RAW_seed2_M_wd0_lr3,M,wd0_lr3,RAW,RAW,2,1,5000016
9626496,270001535,75207,main_at_snapshot,0.031,RAW_seed2_M_wd0_lr3,M,wd0_lr3,RAW,RAW,2,1,5356496
10696192,300002541,83564,branch,0.0375,RAW_seed2_M_wd0_lr3,M,wd0_lr3,RAW,RAW,2,1,6426192
32128,901606,251,main_at_snapshot,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4237872
35712,1002175,279,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4234288
72576,2035541,567,main_at_snapshot,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4197424
80640,2261705,630,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4189360
163840,4594765,1280,main_at_snapshot,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4106160
182016,5104542,1422,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-4087984
369920,10375378,2890,main_at_snapshot,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-3900080
411008,11527477,3211,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-3858992
835456,23431390,6527,main_at_snapshot,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-3434544
928256,26034033,7252,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-3341744
1886848,52919897,14741,main_at_snapshot,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-2383152
2096512,58800742,16379,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-2173488
4261888,119536444,33296,main_at_snapshot,0.934,RAW_seed2_S_base,S,base,RAW,RAW,2,1,-8112
4735360,132815534,36995,branch,0.035,RAW_seed2_S_base,S,base,RAW,RAW,2,1,465360
4270080,119766116,33360,main,0.9265,RAW_seed2_S_base,S,base,RAW,RAW,2,1,80
4770048,133788881,37266,main,0.003,RAW_seed2_S_base,S,base,RAW,RAW,2,1,500048
5270016,147811914,41172,main,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,1000016
5770112,161836030,45079,main,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,1500112
6270080,175858984,48985,main,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,2000080
6770048,189883163,52891,main,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,2500048
7270016,203905885,56797,main,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,3000016
7770112,217932769,60704,main,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,3500112
8270080,231955873,64610,main,0.0005,RAW_seed2_S_base,S,base,RAW,RAW,2,1,4000080
8770048,245979149,68516,main,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,4500048
9270016,260002216,72422,main,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,5000016
9626496,270001535,75207,main_at_snapshot,0.001,RAW_seed2_S_base,S,base,RAW,RAW,2,1,5356496
10696192,300002541,83564,branch,0.0,RAW_seed2_S_base,S,base,RAW,RAW,2,1,6426192
35712,1002175,279,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-4234288
80640,2261705,630,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-4189360
182016,5104542,1422,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-4087984
411008,11527477,3211,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-3858992
928256,26034033,7252,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-3341744
2096512,58800742,16379,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,-2173488
4270080,119766116,33360,main,0.948,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,80
4735360,132815534,36995,main,0.005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,465360
4770048,133788881,37266,main,0.0045,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,500048
5270016,147811914,41172,main,0.003,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,1000016
5770112,161836030,45079,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,1500112
6270080,175858984,48985,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,2000080
6770048,189883163,52891,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,2500048
7270016,203905885,56797,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,3000016
7770112,217932769,60704,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,3500112
8270080,231955873,64610,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,4000080
8770048,245979149,68516,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,4500048
9270016,260002216,72422,main,0.0005,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,5000016
9770112,274029648,76329,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,5500112
10270080,288052762,80235,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,6000080
10696192,300002541,83564,main,0.0,RAW_seed2_S_cosine,S,cosine,RAW,RAW,2,1,6426192
32128,901606,251,main_at_snapshot,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4237872
35712,1002175,279,branch,0.0005,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4234288
72576,2035541,567,main_at_snapshot,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4197424
80640,2261705,630,branch,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4189360
163840,4594765,1280,main_at_snapshot,0.0005,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4106160
182016,5104542,1422,branch,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-4087984
369920,10375378,2890,main_at_snapshot,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-3900080
411008,11527477,3211,branch,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-3858992
835456,23431390,6527,main_at_snapshot,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-3434544
928256,26034033,7252,branch,0.0005,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-3341744
1886848,52919897,14741,main_at_snapshot,0.0005,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-2383152
2096512,58800742,16379,branch,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-2173488
4261888,119536444,33296,main_at_snapshot,0.9625,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,-8112
4735360,132815534,36995,branch,0.1605,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,465360
4270080,119766116,33360,main,0.9605,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,80
4770048,133788881,37266,main,0.018,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,500048
5270016,147811914,41172,main,0.0065,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,1000016
5770112,161836030,45079,main,0.0065,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,1500112
6270080,175858984,48985,main,0.004,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,2000080
6770048,189883163,52891,main,0.0035,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,2500048
7270016,203905885,56797,main,0.0025,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,3000016
7770112,217932769,60704,main,0.002,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,3500112
8270080,231955873,64610,main,0.003,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,4000080
8770048,245979149,68516,main,0.0015,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,4500048
9270016,260002216,72422,main,0.0,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,5000016
9626496,270001535,75207,main_at_snapshot,0.0005,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,5356496
10696192,300002541,83564,branch,0.0025,RAW_seed2_S_wd0,S,wd0,RAW,RAW,2,1,6426192
32128,900994,251,main_at_snapshot,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4237872
35712,1001638,279,branch,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4234288
72576,2035514,567,main_at_snapshot,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4197424
80640,2261581,630,branch,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4189360
163840,4595127,1280,main_at_snapshot,0.001,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4106160
182016,5104936,1422,branch,0.001,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-4087984
369792,10372537,2889,main_at_snapshot,0.0005,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-3900208
410880,11524772,3210,branch,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-3859120
835328,23430004,6526,main_at_snapshot,0.0005,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-3434672
928128,26033446,7251,branch,0.0005,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-3341872
1886848,52921310,14741,main_at_snapshot,0.0005,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-2383152
2096512,58801633,16379,branch,0.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-2173488
4262016,119534738,33297,main_at_snapshot,1.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,-7984
4735488,132816446,36996,branch,0.907,RAW_seed3_L_base,L,base,RAW,RAW,3,1,465488
4270080,119760837,33360,main,1.0,RAW_seed3_L_base,L,base,RAW,RAW,3,1,80
4770048,133785837,37266,main,0.267,RAW_seed3_L_base,L,base,RAW,RAW,3,1,500048
5270016,147808875,41172,main,0.0545,RAW_seed3_L_base,L,base,RAW,RAW,3,1,1000016
5770112,161835703,45079,main,0.015,RAW_seed3_L_base,L,base,RAW,RAW,3,1,1500112
6270080,175859172,48985,main,0.0075,RAW_seed3_L_base,L,base,RAW,RAW,3,1,2000080
6770048,189882049,52891,main,0.0055,RAW_seed3_L_base,L,base,RAW,RAW,3,1,2500048
7270016,203905148,56797,main,0.002,RAW_seed3_L_base,L,base,RAW,RAW,3,1,3000016
7770112,217931655,60704,main,0.0035,RAW_seed3_L_base,L,base,RAW,RAW,3,1,3500112
8270080,231952798,64610,main,0.002,RAW_seed3_L_base,L,base,RAW,RAW,3,1,4000080
8770048,245973366,68516,main,0.0015,RAW_seed3_L_base,L,base,RAW,RAW,3,1,4500048
9270016,259998219,72422,main,0.0005,RAW_seed3_L_base,L,base,RAW,RAW,3,1,5000016
9626752,270003136,75209,main_at_snapshot,0.0025,RAW_seed3_L_base,L,base,RAW,RAW,3,1,5356752
10696320,300000624,83565,branch,0.0035,RAW_seed3_L_base,L,base,RAW,RAW,3,1,6426320
32128,900994,251,main_at_snapshot,0.0005,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4237872
35712,1001638,279,branch,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4234288
72576,2035514,567,main_at_snapshot,0.0005,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4197424
80640,2261581,630,branch,0.0015,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4189360
163840,4595127,1280,main_at_snapshot,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4106160
182016,5104936,1422,branch,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-4087984
369792,10372537,2889,main_at_snapshot,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-3900208
410880,11524772,3210,branch,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-3859120
835328,23430004,6526,main_at_snapshot,0.0005,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-3434672
928128,26033446,7251,branch,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-3341872
1886848,52921310,14741,main_at_snapshot,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-2383152
2096512,58801633,16379,branch,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-2173488
4262016,119534738,33297,main_at_snapshot,0.9995,RAW_seed3_M_base,M,base,RAW,RAW,3,1,-7984
4735488,132816446,36996,branch,0.843,RAW_seed3_M_base,M,base,RAW,RAW,3,1,465488
4270080,119760837,33360,main,0.9995,RAW_seed3_M_base,M,base,RAW,RAW,3,1,80
4770048,133785837,37266,main,0.24,RAW_seed3_M_base,M,base,RAW,RAW,3,1,500048
5270016,147808875,41172,main,0.0565,RAW_seed3_M_base,M,base,RAW,RAW,3,1,1000016
5770112,161835703,45079,main,0.0115,RAW_seed3_M_base,M,base,RAW,RAW,3,1,1500112
6270080,175859172,48985,main,0.0095,RAW_seed3_M_base,M,base,RAW,RAW,3,1,2000080
6770048,189882049,52891,main,0.004,RAW_seed3_M_base,M,base,RAW,RAW,3,1,2500048
7270016,203905148,56797,main,0.0005,RAW_seed3_M_base,M,base,RAW,RAW,3,1,3000016
7770112,217931655,60704,main,0.002,RAW_seed3_M_base,M,base,RAW,RAW,3,1,3500112
8270080,231952798,64610,main,0.001,RAW_seed3_M_base,M,base,RAW,RAW,3,1,4000080
8770048,245973366,68516,main,0.002,RAW_seed3_M_base,M,base,RAW,RAW,3,1,4500048
9270016,259998219,72422,main,0.0,RAW_seed3_M_base,M,base,RAW,RAW,3,1,5000016
9626752,270003136,75209,main_at_snapshot,0.0015,RAW_seed3_M_base,M,base,RAW,RAW,3,1,5356752
10696320,300000624,83565,branch,0.0005,RAW_seed3_M_base,M,base,RAW,RAW,3,1,6426320
32128,900994,251,main_at_snapshot,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4237872
35712,1001638,279,branch,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4234288
72576,2035514,567,main_at_snapshot,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4197424
80640,2261581,630,branch,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4189360
163840,4595127,1280,main_at_snapshot,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4106160
182016,5104936,1422,branch,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-4087984
369792,10372537,2889,main_at_snapshot,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-3900208
410880,11524772,3210,branch,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-3859120
835328,23430004,6526,main_at_snapshot,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-3434672
928128,26033446,7251,branch,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-3341872
1886848,52921310,14741,main_at_snapshot,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-2383152
2096512,58801633,16379,branch,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-2173488
4262016,119534738,33297,main_at_snapshot,0.923,RAW_seed3_S_base,S,base,RAW,RAW,3,1,-7984
4735488,132816446,36996,branch,0.04,RAW_seed3_S_base,S,base,RAW,RAW,3,1,465488
4270080,119760837,33360,main,0.915,RAW_seed3_S_base,S,base,RAW,RAW,3,1,80
4770048,133785837,37266,main,0.002,RAW_seed3_S_base,S,base,RAW,RAW,3,1,500048
5270016,147808875,41172,main,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,1000016
5770112,161835703,45079,main,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,1500112
6270080,175859172,48985,main,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,2000080
6770048,189882049,52891,main,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,2500048
7270016,203905148,56797,main,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,3000016
7770112,217931655,60704,main,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,3500112
8270080,231952798,64610,main,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,4000080
8770048,245973366,68516,main,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,4500048
9270016,259998219,72422,main,0.0005,RAW_seed3_S_base,S,base,RAW,RAW,3,1,5000016
9626752,270003136,75209,main_at_snapshot,0.0,RAW_seed3_S_base,S,base,RAW,RAW,3,1,5356752
10696320,300000624,83565,branch,0.001,RAW_seed3_S_base,S,base,RAW,RAW,3,1,6426320
32128,901199,251,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4237872
35712,1001748,279,branch,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4234288
72576,2035312,567,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4197424
80640,2261482,630,branch,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4189360
163840,4594876,1280,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4106160
182016,5104508,1422,branch,0.0005,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-4087984
369920,10374400,2890,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-3900080
411008,11526770,3211,branch,0.0005,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-3858992
835456,23430242,6527,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-3434544
928256,26033375,7252,branch,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-3341744
1886976,52922069,14742,main_at_snapshot,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-2383024
2096640,58802527,16380,branch,0.0005,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-2173360
4262144,119535142,33298,main_at_snapshot,0.998,RAW_seed4_L_base,L,base,RAW,RAW,4,1,-7856
4735616,132815513,36997,branch,0.917,RAW_seed4_L_base,L,base,RAW,RAW,4,1,465616
4270080,119757697,33360,main,0.9995,RAW_seed4_L_base,L,base,RAW,RAW,4,1,80
4770048,133780809,37266,main,0.2915,RAW_seed4_L_base,L,base,RAW,RAW,4,1,500048
5270016,147803908,41172,main,0.059,RAW_seed4_L_base,L,base,RAW,RAW,4,1,1000016
5770112,161828766,45079,main,0.0185,RAW_seed4_L_base,L,base,RAW,RAW,4,1,1500112
6270080,175851343,48985,main,0.0075,RAW_seed4_L_base,L,base,RAW,RAW,4,1,2000080
6770048,189873890,52891,main,0.004,RAW_seed4_L_base,L,base,RAW,RAW,4,1,2500048
7270016,203897015,56797,main,0.001,RAW_seed4_L_base,L,base,RAW,RAW,4,1,3000016
7770112,217922824,60704,main,0.0015,RAW_seed4_L_base,L,base,RAW,RAW,4,1,3500112
8270080,231945881,64610,main,0.0,RAW_seed4_L_base,L,base,RAW,RAW,4,1,4000080
8770048,245968932,68516,main,0.0015,RAW_seed4_L_base,L,base,RAW,RAW,4,1,4500048
9270016,259992182,72422,main,0.0005,RAW_seed4_L_base,L,base,RAW,RAW,4,1,5000016
9626880,270002158,75210,main_at_snapshot,0.002,RAW_seed4_L_base,L,base,RAW,RAW,4,1,5356880
10696576,300003304,83567,branch,0.003,RAW_seed4_L_base,L,base,RAW,RAW,4,1,6426576
32128,901199,251,main_at_snapshot,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4237872
35712,1001748,279,branch,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4234288
72576,2035312,567,main_at_snapshot,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4197424
80640,2261482,630,branch,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4189360
163840,4594876,1280,main_at_snapshot,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4106160
182016,5104508,1422,branch,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-4087984
369920,10374400,2890,main_at_snapshot,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-3900080
411008,11526770,3211,branch,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-3858992
835456,23430242,6527,main_at_snapshot,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-3434544
928256,26033375,7252,branch,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-3341744
1886976,52922069,14742,main_at_snapshot,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-2383024
2096640,58802527,16380,branch,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-2173360
4262144,119535142,33298,main_at_snapshot,0.999,RAW_seed4_M_base,M,base,RAW,RAW,4,1,-7856
4735616,132815513,36997,branch,0.8735,RAW_seed4_M_base,M,base,RAW,RAW,4,1,465616
4270080,119757697,33360,main,0.9995,RAW_seed4_M_base,M,base,RAW,RAW,4,1,80
4770048,133780809,37266,main,0.255,RAW_seed4_M_base,M,base,RAW,RAW,4,1,500048
5270016,147803908,41172,main,0.049,RAW_seed4_M_base,M,base,RAW,RAW,4,1,1000016
5770112,161828766,45079,main,0.0175,RAW_seed4_M_base,M,base,RAW,RAW,4,1,1500112
6270080,175851343,48985,main,0.012,RAW_seed4_M_base,M,base,RAW,RAW,4,1,2000080
6770048,189873890,52891,main,0.001,RAW_seed4_M_base,M,base,RAW,RAW,4,1,2500048
7270016,203897015,56797,main,0.003,RAW_seed4_M_base,M,base,RAW,RAW,4,1,3000016
7770112,217922824,60704,main,0.0025,RAW_seed4_M_base,M,base,RAW,RAW,4,1,3500112
8270080,231945881,64610,main,0.001,RAW_seed4_M_base,M,base,RAW,RAW,4,1,4000080
8770048,245968932,68516,main,0.002,RAW_seed4_M_base,M,base,RAW,RAW,4,1,4500048
9270016,259992182,72422,main,0.001,RAW_seed4_M_base,M,base,RAW,RAW,4,1,5000016
9626880,270002158,75210,main_at_snapshot,0.0005,RAW_seed4_M_base,M,base,RAW,RAW,4,1,5356880
10696576,300003304,83567,branch,0.0,RAW_seed4_M_base,M,base,RAW,RAW,4,1,6426576
32128,901199,251,main_at_snapshot,0.0015,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4237872
35712,1001748,279,branch,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4234288
72576,2035312,567,main_at_snapshot,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4197424
80640,2261482,630,branch,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4189360
163840,4594876,1280,main_at_snapshot,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4106160
182016,5104508,1422,branch,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-4087984
369920,10374400,2890,main_at_snapshot,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-3900080
411008,11526770,3211,branch,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-3858992
835456,23430242,6527,main_at_snapshot,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-3434544
928256,26033375,7252,branch,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-3341744
1886976,52922069,14742,main_at_snapshot,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-2383024
2096640,58802527,16380,branch,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-2173360
4262144,119535142,33298,main_at_snapshot,0.92,RAW_seed4_S_base,S,base,RAW,RAW,4,1,-7856
4735616,132815513,36997,branch,0.043,RAW_seed4_S_base,S,base,RAW,RAW,4,1,465616
4270080,119757697,33360,main,0.933,RAW_seed4_S_base,S,base,RAW,RAW,4,1,80
4770048,133780809,37266,main,0.0015,RAW_seed4_S_base,S,base,RAW,RAW,4,1,500048
5270016,147803908,41172,main,0.001,RAW_seed4_S_base,S,base,RAW,RAW,4,1,1000016
5770112,161828766,45079,main,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,1500112
6270080,175851343,48985,main,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,2000080
6770048,189873890,52891,main,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,2500048
7270016,203897015,56797,main,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,3000016
7770112,217922824,60704,main,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,3500112
8270080,231945881,64610,main,0.0005,RAW_seed4_S_base,S,base,RAW,RAW,4,1,4000080
8770048,245968932,68516,main,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,4500048
9270016,259992182,72422,main,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,5000016
9626880,270002158,75210,main_at_snapshot,0.001,RAW_seed4_S_base,S,base,RAW,RAW,4,1,5356880
10696576,300003304,83567,branch,0.0,RAW_seed4_S_base,S,base,RAW,RAW,4,1,6426576
32128,901178,251,main_at_snapshot,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4237872
35712,1001639,279,branch,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4234288
72576,2035787,567,main_at_snapshot,0.001,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4197424
80640,2261912,630,branch,0.001,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4189360
163840,4595053,1280,main_at_snapshot,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4106160
182016,5104940,1422,branch,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-4087984
369920,10375225,2890,main_at_snapshot,0.0005,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-3900080
411008,11527225,3211,branch,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-3858992
835456,23431096,6527,main_at_snapshot,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-3434544
928256,26033459,7252,branch,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-3341744
1886976,52922622,14742,main_at_snapshot,0.0005,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-2383024
2096512,58799778,16379,branch,0.0,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-2173488
4262016,119534829,33297,main_at_snapshot,0.999,RAW_seed5_L_base,L,base,RAW,RAW,5,1,-7984
4735616,132818051,36997,branch,0.9115,RAW_seed5_L_base,L,base,RAW,RAW,5,1,465616
4270080,119761013,33360,main,0.9995,RAW_seed5_L_base,L,base,RAW,RAW,5,1,80
4770048,133783607,37266,main,0.2665,RAW_seed5_L_base,L,base,RAW,RAW,5,1,500048
5270016,147806277,41172,main,0.051,RAW_seed5_L_base,L,base,RAW,RAW,5,1,1000016
5770112,161831882,45079,main,0.0175,RAW_seed5_L_base,L,base,RAW,RAW,5,1,1500112
6270080,175854738,48985,main,0.0035,RAW_seed5_L_base,L,base,RAW,RAW,5,1,2000080
6770048,189875624,52891,main,0.004,RAW_seed5_L_base,L,base,RAW,RAW,5,1,2500048
7270016,203899045,56797,main,0.002,RAW_seed5_L_base,L,base,RAW,RAW,5,1,3000016
7770112,217927394,60704,main,0.0025,RAW_seed5_L_base,L,base,RAW,RAW,5,1,3500112
8270080,231950274,64610,main,0.003,RAW_seed5_L_base,L,base,RAW,RAW,5,1,4000080
8770048,245973096,68516,main,0.001,RAW_seed5_L_base,L,base,RAW,RAW,5,1,4500048
9270016,259995408,72422,main,0.0005,RAW_seed5_L_base,L,base,RAW,RAW,5,1,5000016
9626880,270003044,75210,main_at_snapshot,0.0015,RAW_seed5_L_base,L,base,RAW,RAW,5,1,5356880
